,discarded,sigmoid,continuous
5163,FAM189A2_3,,
5164,NUP160_1,,
5165,MYEOV2_1,,
5166,ZMYM6_1,,
5167,GUCY1A3_2,,
5168,IDNK_1,,
5169,SCML4_1,,
5170,FBXO40_1,,
5171,VSX2_1,,
5172,MDFIC_3,,
5173,CRIP1_3,,
5174,ASTN1_2,,
5175,SLC24A3_1,,
5176,ANAPC16_1,,
5177,SGSH_1,,
5178,CREB3L4_1,,
5179,NR1D2_3,,
5180,TOP2A_1,,
5181,AKIRIN2_2,,
5182,MAEL_2,,
5183,POLE_1,,
5184,RAB39A_2,,
5185,DDX55_1,,
5186,FOXM1_1,,
5187,SEC11A_1,,
5188,PREP_1,,
5189,ABLIM2_1,,
5190,DCAF13_2,,
5191,PCDH9_1,,
5192,RTKN_3,,
5193,ZNF273_2,,
5194,SC5D_1,,
5195,TTF1_1,,
5196,HERC6_2,,
5197,KIF17_3,,
5198,LMBRD1_1,,
5199,NDRG4_4,,
5200,NEK11_1,,
5201,ADARB2_3,,
5202,ZNF555_1,,
5203,GLB1L_1,,
5204,BRK1_1,,
5205,PPARGC1A_1,,
5206,AGPAT6_1,,
5207,NDUFB6_1,,
5208,SEZ6L2_2,,
5209,COL11A1_1,,
5210,RCN1_1,,
5211,PLEKHA1_2,,
5212,TTC21A_1,,
5213,ATP2B4_1,,
5214,ZNF561_2,,
5215,USO1_1,,
5216,SCAMP5_1,,
5217,TFAP2A_1,,
5218,ITGA2_1,,
5219,SLC38A4_1,,
5220,CSNK2B_1,,
5221,NLRX1_1,,
5222,GTF3A_1,,
5223,LRRC8A_1,,
5224,HIVEP2_1,,
5225,CES3_2,,
5226,KDM3A_1,,
5227,HABP4_1,,
5228,DDX11_2,,
5229,ZNF57_2,,
5230,SAFB_1,,
5231,ARHGAP8_2,,
5232,LRRC6_1,,
5233,GNB2_3,,
5234,C21orf2_3,,
5235,STK32A_1,,
5236,ARL5B_1,,
5237,KCND2_2,,
5238,ARL11_1,,
5239,IGSF21_1,,
5240,TMEM33_1,,
5241,STOM_1,,
5242,SPATS2_2,,
5243,MTMR4_1,,
5244,SNX7_1,,
5245,KCTD19_1,,
5246,BEGAIN_1,,
5247,USP39_1,,
5248,MOXD1_1,,
5249,MCM4_1,,
5250,C1orf43_1,,
5251,SBF2_2,,
5252,EIF5B_1,,
5253,LRRC24_2,,
5254,EIF4EBP2_1,,
5255,FAM46A_1,,
5256,TRDMT1_2,,
5257,PDS5A_2,,
5258,CPE_1,,
5259,KIFC2_2,,
5260,IRF8_1,,
5261,SLC17A9_1,,
5262,PLCE1_2,,
5263,INSRR_1,,
5264,PSMD4_1,,
5265,RBP3_1,,
5266,STAT5B_2,,
5267,CBS_1,,
5268,ETHE1_1,,
5269,MYBL2_1,,
5270,PPP1R8_2,,
5271,KCNQ5_2,,
5272,PDGFA_1,,
5273,PTBP2_1,,
5274,SNTB2_9,,
5275,ID3_1,,
5276,IPO13_1,,
5277,BROX_2,,
5278,TGFBR1_1,,
5279,SPIRE1_1,,
5280,CEP70_1,,
5281,SAV1_1,,
5282,TET1_1,,
5283,MCFD2_1,,
5284,INTS2_1,,
5285,ZNF536_4,,
5286,KCTD20_1,,
5287,C1orf115_1,,
5288,CAMK2B_1,,
5289,SON_1,,
5290,FAM103A1_1,,
5291,TFPT_1,,
5292,ZC3HAV1_2,,
5293,MYO5B_1,,
5294,KAT2A_2,,
5295,KIF3A_1,,
5296,RBMS3_2,,
5297,SLC41A3_2,,
5298,OPN3_1,,
5299,APH1A_1,,
5300,EMSY_3,,
5301,GSE1_3,,
5302,KIAA1614_2,,
5303,CDK17_1,,
5304,RTN4_1,,
5305,ERAP1_2,,
5306,ATP5C1_1,,
5307,OPRL1_3,,
5308,DTNBP1_1,,
5309,AQP2_1,,
5310,CTDP1_2,,
5311,PDGFA_2,,
5312,ZBTB7B_2,,
5313,OPN1SW_1,,
5314,NAV2_1,,
5315,ITGA3_3,,
5316,DKK1_1,,
5317,GBX2_2,,
5318,CPEB2_1,,
5319,TAB2_2,,
5320,GDE1_1,,
5321,PHF21A_2,,
5322,PLEKHA6_4,,
5323,KLHL14_1,,
5324,NDEL1_1,,
5325,TRIM46_2,,
5326,MOB1A_1,,
5327,WDSUB1_1,,
5328,PACSIN1_1,,
5329,IQUB_3,,
5330,ZCCHC6_1,,
5331,AGPAT5_1,,
5332,BST2_1,,
5333,ZBTB34_2,,
5334,LTBP1_1,,
5335,SNAPC2_1,,
5336,KREMEN2_1,,
5337,RGPD8_1,,
5338,SLCO6A1_1,,
5339,C12orf49_1,,
5340,PHACTR3_3,,
5341,IL1R2_2,,
5342,TOR3A_1,,
5343,NPY4R_4,,
5344,DEF8_1,,
5345,ALDH3B1_1,,
5346,VGF_1,,
5347,UHRF1BP1L_1,,
5348,RPL15_1,,
5349,SYNE4_1,,
5350,MDFIC_2,,
5351,ALDH5A1_1,,
5352,C12orf75_1,,
5353,ANKS1B_3,,
5354,LPCAT1_1,,
5355,DNER_1,,
5356,SIM2_1,,
5357,RHPN1_1,,
5358,ART5_3,,
5359,CCP110_1,,
5360,GRIA4_1,,
5361,BRD9_3,,
5362,TMEM163_1,,
5363,MT1A_1,,
5364,WDR54_1,,
5365,FAM57B_2,,
5366,HSPB8_2,,
5367,NFKB1_2,,
5368,NEK6_1,,
5369,NDUFS6_3,,
5370,AGO1_1,,
5371,ALDH4A1_2,,
5372,GAREM2_1,,
5373,CD70_1,,
5374,LRRC73_1,,
5375,STK3_1,,
5376,SPTB_1,,
5377,ALDH1A3_1,,
5378,CAPRIN1_2,,
5379,GCA_1,,
5380,CPT1C_1,,
5381,EPOR_3,,
5382,PDE8B_6,,
5383,ITFG1_1,,
5384,MALSU1_1,,
5385,HSPA2_2,,
5386,EFS_2,,
5387,HTR1E_1,,
5388,EMILIN3_1,,
5389,METTL22_1,,
5390,PNPLA6_5,,
5391,HDAC1_1,,
5392,UBAC2_2,,
5393,PABPC1L_1,,
5394,PEX11B_1,,
5395,UBE2E2_2,,
5396,ANO2_1,,
5397,ATXN1_3,,
5398,B4GALNT1_1,,
5399,STK16_1,,
5400,SPAG5_2,,
5401,ASL_2,,
5402,ITPKC_1,,
5403,HOXC8_4,,
5404,ADAMTSL2_2,,
5405,TXNDC9_1,,
5406,H3F3A_2,,
5407,HINT2_1,,
5408,NPEPPS_1,,
5409,GCNT2_6,,
5410,FNIP1_3,,
5411,SELV_1,,
5412,MFSD5_1,,
5413,SEMA3E_2,,
5414,HOXC10_4,,
5415,SLC4A3_1,,
5416,ZNF10_1,,
5417,GREB1L_1,,
5418,PARP1_1,,
5419,GART_2,,
5420,TNFSF11_1,,
5421,SOX13_1,,
5422,SLC29A1_2,,
5423,CCR5_1,,
5424,TRRAP_1,,
5425,CRYM_1,,
5426,SLC35C2_1,,
5427,PKP4_2,,
5428,GALNT13_2,,
5429,APOBEC3B_1,,
5430,DEFB1_1,,
5431,FAM169A_1,,
5432,CNNM1_2,,
5433,ZNF695_1,,
5434,MCM5_1,,
5435,PHACTR2_1,,
5436,CEACAM6_1,,
5437,B3GAT3_1,,
5438,KCNN4_2,,
5439,DSC3_2,,
5440,GLCCI1_2,,
5441,RPAIN_3,,
5442,GAS7_4,,
5443,THAP5_1,,
5444,FBXO15_1,,
5445,NEK2_1,,
5446,CDKN1B_1,,
5447,ZDHHC12_1,,
5448,ANKRD39_3,,
5449,TRIM33_1,,
5450,FOXF1_1,,
5451,PRSS12_2,,
5452,TMEM130_2,,
5453,HES4_1,,
5454,TMEM17_1,,
5455,TXNIP_2,,
5456,EIF3D_1,,
5457,ARHGAP29_1,,
5458,GNAO1_2,,
5459,HELT_1,,
5460,PCGF1_1,,
5461,ZNF229_2,,
5462,ZNF331_4,,
5463,RRP12_1,,
5464,HOXC10_7,,
5465,SCNN1B_1,,
5466,FNBP1L_1,,
5467,IL6R_2,,
5468,ST8SIA6_1,,
5469,AZU1_3,,
5470,NDUFS6_1,,
5471,CTH_1,,
5472,ENOPH1_1,,
5473,ZDHHC21_1,,
5474,MST1R_1,,
5475,CDX2_2,,
5476,SEMA4C_1,,
5477,GPS2_1,,
5478,ANO7_1,,
5479,SHC3_3,,
5480,FXYD5_2,,
5481,GRIN3B_1,,
5482,DGAT1_1,,
5483,NKX6-1_1,,
5484,IRS2_2,,
5485,APOBR_1,,
5486,ARHGAP27_1,,
5487,AFF4_1,,
5488,CYP24A1_2,,
5489,CCT7_1,,
5490,ILKAP_1,,
5491,JAKMIP1_1,,
5492,WDR43_1,,
5493,VWDE_1,,
5494,CD302_1,,
5495,DUSP3_1,,
5496,CFAP77_1,,
5497,ZNF90_1,,
5498,NOL12_1,,
5499,SMAD2_4,,
5500,SLC29A2_1,,
5501,CNIH3_1,,
5502,PDGFD_2,,
5503,MYL4_2,,
5504,C16orf78_1,,
5505,HRH1_1,,
5506,FEZF2_2,,
5507,MYL9_1,,
5508,SNX21_1,,
5509,C5orf34_1,,
5510,STX8_2,,
5511,ACOXL_1,,
5512,EPHA6_1,,
5513,DIDO1_2,,
5514,FIGN_1,,
5515,DDAH1_2,,
5516,SLC3A2_1,,
5517,KCNJ9_1,,
5518,RMND1_1,,
5519,HNRNPU_1,,
5520,TPD52_1,,
5521,MUL1_1,,
5522,SLC22A10_2,,
5523,CHAC2_1,,
5524,GET4_2,,
5525,STAT5B_1,,
5526,BCL6_1,,
5527,RGS17_2,,
5528,TMEM55A_2,,
5529,AGXT_1,,
5530,GOLT1A_2,,
5531,SKP1_1,,
5532,COL18A1_1,,
5533,THTPA_2,,
5534,PROX1_2,,
5535,PPM1F_1,,
5536,KISS1R_1,,
5537,USP2_4,,
5538,PRR16_1,,
5539,GPATCH11_1,,
5540,EMX2_1,,
5541,KCNB1_2,,
5542,GLUL_2,,
5543,SLC12A6_4,,
5544,GP1BB_1,,
5545,PSMD14_1,,
5546,KLF16_1,,
5547,IQCH_1,,
5548,PAIP1_1,,
5549,PLEKHG5_1,,
5550,SPSB3_4,,
5551,MTHFSD_2,,
5552,OAZ1_3,,
5553,CHP2_2,,
5554,ZNF35_1,,
5555,C10orf82_1,,
5556,GIGYF1_1,,
5557,FKBP11_3,,
5558,TFG_1,,
5559,INPPL1_2,,
5560,ACBD5_3,,
5561,FAM92B_1,,
5562,SAA2_1,,
5563,IQCB1_1,,
5564,PEX7_1,,
5565,OLFML2B_2,,
5566,DCLK2_1,,
5567,C5orf49_1,,
5568,MAF_1,,
5569,ACVRL1_1,,
5570,FSCN3_6,,
5571,EMB_1,,
5572,RHEB_2,,
5573,DDX39B_5,,
5574,C16orf72_1,,
5575,RRM2B_2,,
5576,APOBEC3F_1,,
5577,RBM20_2,,
5578,SLC6A4_1,,
5579,FOXR1_1,,
5580,PEG10_1,,
5581,RRM2B_1,,
5582,TFEB_6,,
5583,KCNH5_1,,
5584,AKIRIN2_1,,
5585,DEDD_2,,
5586,BCL2L10_1,,
5587,ZNF585A_2,,
5588,RALGPS1_1,,
5589,TSG101_1,,
5590,STK32B_2,,
5591,NTRK1_2,,
5592,YWHAB_1,,
5593,FUS_1,,
5594,UBAC1_1,,
5595,NFATC1_3,,
5596,DPYSL2_1,,
5597,LGALS14_1,,
5598,DUS2_2,,
5599,SYT5_1,,
5600,AXL_1,,
5601,PAMR1_1,,
5602,TMEM74B_2,,
5603,DHX30_1,,
5604,CAPNS1_1,,
5605,SETBP1_1,,
5606,RRAGC_1,,
5607,MTFR1L_4,,
5608,CCND3_1,,
5609,SPTY2D1_2,,
5610,GGN_1,,
5611,DYNLRB2_2,,
5612,VEGFC_4,,
5613,GLUL_1,,
5614,DEGS2_1,,
5615,PTCRA_1,,
5616,LZTFL1_1,,
5617,NIPAL3_2,,
5618,OLIG2_1,,
5619,CDCA7L_1,,
5620,NAALAD2_2,,
5621,PCMTD1_1,,
5622,GFRA1_1,,
5623,PTPN7_2,,
5624,ZNF566_3,,
5625,RB1CC1_2,,
5626,ACAP2_1,,
5627,DCHS2_1,,
5628,GRIK1_3,,
5629,BLOC1S6_4,,
5630,CHRAC1_2,,
5631,UBE2Q2_1,,
5632,MORN2_1,,
5633,NPPB_1,,
5634,B3GNT2_2,,
5635,BUD31_1,,
5636,SRP19_1,,
5637,MAN2C1_1,,
5638,BCL2L1_1,,
5639,ACTR6_1,,
5640,PDP2_1,,
5641,PM20D2_2,,
5642,TAL1_1,,
5643,CCDC6_1,,
5644,FAM120B_1,,
5645,DSC2_1,,
5646,ANLN_1,,
5647,SPATS2L_2,,
5648,CST6_1,,
5649,LGI2_1,,
5650,NPEPL1_2,,
5651,NTPCR_1,,
5652,CCNA2_1,,
5653,COL6A1_2,,
5654,WNT10B_1,,
5655,ORAI3_1,,
5656,PTCH1_1,,
5657,HOXB3_3,,
5658,ZFYVE19_3,,
5659,RASD2_2,,
5660,PSD_3,,
5661,CNPY2_2,,
5662,NRXN1_4,,
5663,HMX2_1,,
5664,PDE12_1,,
5665,C3orf58_2,,
5666,GRM4_1,,
5667,TGFA_2,,
5668,KCNJ4_1,,
5669,ZNF100_2,,
5670,DDX41_1,,
5671,TMA16_2,,
5672,TRA2A_1,,
5673,NPDC1_1,,
5674,CPNE2_1,,
5675,GABRA2_3,,
5676,NECTIN2_2,,
5677,NABP1_2,,
5678,LCK_3,,
5679,SPICE1_1,,
5680,KIAA1549_1,,
5681,REG4_1,,
5682,DAGLB_1,,
5683,MAML1_1,,
5684,ASPHD1_1,,
5685,AXIN2_2,,
5686,SORBS3_3,,
5687,VAX2_1,,
5688,ITGA11_1,,
5689,ITGA5_1,,
5690,IDI1_3,,
5691,ZNF74_1,,
5692,INSIG1_1,,
5693,NKX2-5_1,,
5694,RERE_2,,
5695,RNASE4_1,,
5696,SKIL_2,,
5697,NR2E1_1,,
5698,CSGALNACT1_2,,
5699,NMNAT2_2,,
5700,ALKBH2_1,,
5701,TGIF1_1,,
5702,STXBP4_2,,
5703,AKR7A2_1,,
5704,LAMP3_1,,
5705,MEGF8_1,,
5706,MYOCD_2,,
5707,VENTX_1,,
5708,HERPUD2_3,,
5709,TPK1_2,,
5710,TSR3_1,,
5711,LTBR_1,,
5712,TARBP2_2,,
5713,RASL12_2,,
5714,RFK_1,,
5715,TRAPPC8_1,,
5716,PRKDC_1,,
5717,DUSP11_1,,
5718,ZRANB1_1,,
5719,CALD1_2,,
5720,SPATA45_1,,
5721,UTP4_1,,
5722,KIF20B_1,,
5723,NPB_1,,
5724,GNPAT_2,,
5725,CHAT_1,,
5726,ZNF136_1,,
5727,YBEY_2,,
5728,FASTKD2_1,,
5729,ARHGAP24_6,,
5730,LRRC38_1,,
5731,RSPH14_2,,
5732,LGALS8_1,,
5733,TMEM150C_1,,
5734,SLC30A10_1,,
5735,COMT_1,,
5736,NDUFA4L2_3,,
5737,PBK_1,,
5738,MRPL51_1,,
5739,SF3B6_1,,
5740,CHRNA3_1,,
5741,ZNF880_1,,
5742,MBOAT2_1,,
5743,TMEM74B_1,,
5744,C2CD5_2,,
5745,ZEB1_1,,
5746,PCDH17_1,,
5747,ACOX1_2,,
5748,C6orf1_1,,
5749,ARF5_2,,
5750,TAF3_1,,
5751,TMEM26_2,,
5752,DSCC1_2,,
5753,OGDHL_1,,
5754,CALHM3_1,,
5755,PRPF39_1,,
5756,FBXW5_1,,
5757,MGST3_1,,
5758,CHRNB2_1,,
5759,IGSF22_1,,
5760,HDHD2_2,,
5761,ERICH6B_1,,
5762,ADAR_1,,
5763,DRAM1_1,,
5764,IARS2_1,,
5765,MEDAG_1,,
5766,TSPAN12_1,,
5767,TUBB1_1,,
5768,GLIS3_3,,
5769,MCC_1,,
5770,SPSB4_1,,
5771,EGFL7_1,,
5772,ACBD4_2,,
5773,SYT6_2,,
5774,LYN_1,,
5775,MRPL13_1,,
5776,CFAP57_1,,
5777,WAC_4,,
5778,FBXO17_2,,
5779,ZNF214_1,,
5780,DAP_1,,
5781,FBRSL1_2,,
5782,NFATC1_2,,
5783,GLRA1_2,,
5784,MAPK1IP1L_1,,
5785,MXD4_1,,
5786,FKBP1A_1,,
5787,DDX25_2,,
5788,MRPS28_2,,
5789,GABRA2_4,,
5790,ADPRHL1_3,,
5791,CHP2_1,,
5792,PAX9_1,,
5793,SLC17A7_1,,
5794,ING2_1,,
5795,CD3D_1,,
5796,TXNDC16_2,,
5797,SRGAP1_1,,
5798,BRE_1,,
5799,MGME1_2,,
5800,WDR37_4,,
5801,NUDC_1,,
5802,SPIN1_1,,
5803,ATF2_2,,
5804,FMO1_1,,
5805,TEX10_1,,
5806,ZNF461_1,,
5807,YPEL2_1,,
5808,BLM_1,,
5809,POLR3F_1,,
5810,CYP26B1_2,,
5811,EOGT_1,,
5812,SIN3A_1,,
5813,NARFL_1,,
5814,STARD13_4,,
5815,NDUFA5_1,,
5816,FBXL15_2,,
5817,MKNK2_1,,
5818,NXPE4_2,,
5819,ZNF777_2,,
5820,GLOD4_1,,
5821,HINT1_1,,
5822,SRR_1,,
5823,RHBDL1_1,,
5824,CDK2AP1_1,,
5825,TUBB6_1,,
5826,ZNF517_1,,
5827,KIF22_2,,
5828,CACNA2D1_1,,
5829,C4orf3_1,,
5830,PTRF_2,,
5831,SORBS1_1,,
5832,CTDP1_1,,
5833,DIDO1_1,,
5834,RAMP2_1,,
5835,THAP3_1,,
5836,LUC7L2_1,,
5837,DDX11_1,,
5838,MPZL2_2,,
5839,ABCE1_1,,
5840,ZNF664_1,,
5841,RGS17_1,,
5842,SENP6_2,,
5843,CNR1_3,,
5844,CWC15_1,,
5845,FXYD3_1,,
5846,NPHS2_1,,
5847,SIX2_1,,
5848,SLC1A2_1,,
5849,GXYLT1_1,,
5850,SGF29_1,,
5851,DGCR8_2,,
5852,DNMT3A_3,,
5853,S1PR3_3,,
5854,RPS5_1,,
5855,BICD1_1,,
5856,MKLN1_1,,
5857,AS3MT_1,,
5858,CDIP1_2,,
5859,DAXX_2,,
5860,AP5B1_2,,
5861,C1orf167_1,,
5862,MYOD1_1,,
5863,ABR_1,,
5864,C19orf47_3,,
5865,BCR_1,,
5866,TDRD3_4,,
5867,SYNE1_2,,
5868,RPL31_1,,
5869,PRICKLE1_1,,
5870,LAMC1_1,,
5871,LRAT_1,,
5872,TMEM171_1,,
5873,DNAJC6_2,,
5874,BID_1,,
5875,TBC1D30_2,,
5876,STAM_2,,
5877,SLC38A7_1,,
5878,SNAP47_1,,
5879,CLEC4F_1,,
5880,PCYT1A_1,,
5881,TOE1_1,,
5882,DISC1_4,,
5883,ASTN1_1,,
5884,DENND5B_2,,
5885,STAG3_2,,
5886,HTRA3_1,,
5887,RNLS_2,,
5888,NPHP4_1,,
5889,OCIAD1_1,,
5890,TMEM205_4,,
5891,SF3A3_1,,
5892,ZMYND15_2,,
5893,LSMEM1_3,,
5894,TMEM266_1,,
5895,NDUFAB1_1,,
5896,STARD10_1,,
5897,KIF21A_1,,
5898,TTLL3_2,,
5899,PODXL_1,,
5900,MTUS2_2,,
5901,PHF24_1,,
5902,APAF1_1,,
5903,RALYL_1,,
5904,IFI6_1,,
5905,SYNJ1_1,,
5906,LHFPL3_1,,
5907,GNGT2_4,,
5908,TCF12_4,,
5909,KIF1C_1,,
5910,U2SURP_1,,
5911,ZNF772_1,,
5912,NAB2_1,,
5913,USH1G_1,,
5914,PTPMT1_1,,
5915,BSN_1,,
5916,CPLX1_1,,
5917,BLVRB_1,,
5918,HIF3A_1,,
5919,RMDN2_1,,
5920,POLR2K_1,,
5921,BMPER_1,,
5922,CAV2_3,,
5923,ABHD14A_1,,
5924,DSCAML1_1,,
5925,DCUN1D3_3,,
5926,NUFIP1_2,,
5927,KIRREL3_1,,
5928,KMT5A_2,,
5929,PQLC1_1,,
5930,GRIN2C_3,,
5931,IKBKAP_1,,
5932,HMGA2_3,,
5933,PARN_3,,
5934,LYSMD2_3,,
5935,MAP2K6_1,,
5936,KCNT1_1,,
5937,TNNT1_1,,
5938,ASTN1_4,,
5939,ARHGEF10_7,,
5940,PTGER3_1,,
5941,ANK2_2,,
5942,ZNF385A_1,,
5943,LRP1_3,,
5944,GOLIM4_3,,
5945,ZNF281_1,,
5946,INTS6_1,,
5947,SZT2_1,,
5948,POLL_2,,
5949,ZNF468_2,,
5950,REEP2_1,,
5951,RTEL1_1,,
5952,CA7_2,,
5953,IGFBP1_1,,
5954,FAM162B_1,,
5955,JAZF1_1,,
5956,KIF23_1,,
5957,EYA2_1,,
5958,PDX1_1,,
5959,ADGRL2_1,,
5960,ZC3H8_1,,
5961,MT1M_2,,
5962,PLPPR1_4,,
5963,FNDC3B_1,,
5964,TOM1L1_2,,
5965,MDK_2,,
5966,APAF1_2,,
5967,NCKAP1L_2,,
5968,NGF_1,,
5969,USP28_1,,
5970,DCUN1D4_1,,
5971,RGS20_1,,
5972,LMAN2_2,,
5973,TSSK3_1,,
5974,FBLN1_1,,
5975,WIPF1_1,,
5976,NUDT22_1,,
5977,CMSS1_1,,
5978,TCIRG1_1,,
5979,LRRC66_1,,
5980,KCNAB2_2,,
5981,GABBR1_4,,
5982,TMEM200A_2,,
5983,CDIPT_1,,
5984,C1orf216_1,,
5985,OXTR_2,,
5986,PITX1_2,,
5987,FAM57B_1,,
5988,NPTX2_2,,
5989,ZC3H13_1,,
5990,TRMT1_1,,
5991,INTS6_2,,
5992,SNAPC4_1,,
5993,IL32_1,,
5994,PNMA2_1,,
5995,PSMB5_1,,
5996,ETNPPL_1,,
5997,MED22_1,,
5998,NRROS_1,,
5999,RMDN1_2,,
6000,CAP2_1,,
6001,ARSK_1,,
6002,FGGY_2,,
6003,PACRG_2,,
6004,ATF7IP2_1,,
6005,MRPL37_1,,
6006,MRGBP_1,,
6007,PAICS_2,,
6008,P2RY2_1,,
6009,FBF1_2,,
6010,DDX42_1,,
6011,SPATA33_1,,
6012,ZNF385D_1,,
6013,TAGLN3_2,,
6014,CNOT7_1,,
6015,OLFML2A_1,,
6016,ALDH1L2_2,,
6017,TOB1_1,,
6018,ZNF16_1,,
6019,ABL2_1,,
6020,IGDCC4_1,,
6021,RHOD_1,,
6022,CFAP65_1,,
6023,ENTPD4_1,,
6024,IPO7_1,,
6025,ACACB_1,,
6026,NXNL1_1,,
6027,KIF1C_2,,
6028,FHOD1_2,,
6029,ZNF580_5,,
6030,GBF1_1,,
6031,GZMH_1,,
6032,TMEM182_4,,
6033,PROCR_1,,
6034,GALNT14_2,,
6035,CBX1_1,,
6036,HIST2H2BF_2,,
6037,DNAJC4_2,,
6038,ZNF467_3,,
6039,LANCL2_1,,
6040,MYO9A_2,,
6041,KIAA0753_3,,
6042,ZNF419_1,,
6043,CPSF4_1,,
6044,CBX7_1,,
6045,NEU4_1,,
6046,CBLC_1,,
6047,MRC2_3,,
6048,KLHL35_1,,
6049,DCLK2_2,,
6050,ZNF345_2,,
6051,ELMO1_3,,
6052,RFC3_1,,
6053,KCNA2_1,,
6054,MBOAT2_2,,
6055,OSM_1,,
6056,ARF3_3,,
6057,CCDC56_1,,
6058,ZDBF2_3,,
6059,RQCD1_1,,
6060,CLK2_1,,
6061,UBTF_3,,
6062,SNPH_1,,
6063,ASB3_3,,
6064,CWC22_1,,
6065,MAD1L1_1,,
6066,RGL2_3,,
6067,SRRM4_1,,
6068,NISCH_1,,
6069,SLC4A8_2,,
6070,COMT_2,,
6071,SPATS2_1,,
6072,COLEC12_1,,
6073,TOE1_2,,
6074,MTHFSD_1,,
6075,PRR3_1,,
6076,MICAL2_1,,
6077,MUTYH_3,,
6078,CENPP_2,,
6079,DSG2_2,,
6080,LRRC42_2,,
6081,FBLN7_4,,
6082,C3orf70_1,,
6083,ARID3A_3,,
6084,TCP11_2,,
6085,KANSL3_1,,
6086,FAM210B_1,,
6087,SUGCT_1,,
6088,KCTD7_1,,
6089,PSMG1_1,,
6090,WDR74_1,,
6091,CD244_1,,
6092,NDUFC1_2,,
6093,SPHK1_2,,
6094,CDH16_1,,
6095,GPR153_2,,
6096,EYA3_2,,
6097,COL15A1_1,,
6098,EIF3M_1,,
6099,RCCD1_4,,
6100,ANKIB1_1,,
6101,PRMT9_1,,
6102,VDAC3_1,,
6103,RTF1_2,,
6104,SYT13_1,,
6105,FBLN5_3,,
6106,CAMKV_1,,
6107,MFSD4A_1,,
6108,ACTR3C_1,,
6109,DNAJC24_1,,
6110,USP53_1,,
6111,STKLD1_1,,
6112,ZER1_1,,
6113,TMEFF1_1,,
6114,ETV5_1,,
6115,SLC25A37_1,,
6116,CLDN7_3,,
6117,TAF1A_1,,
6118,DAB2_1,,
6119,SLA2_1,,
6120,BCAN_2,,
6121,CMTR1_1,,
6122,EPHA4_1,,
6123,DDX20_1,,
6124,PLD1_1,,
6125,NME2_1,,
6126,PHLDB3_2,,
6127,ZNF750_1,,
6128,STX6_1,,
6129,SDCBP_1,,
6130,ZNF415_1,,
6131,IFITM10_3,,
6132,CHERP_4,,
6133,SP140L_1,,
6134,LPIN3_1,,
6135,FKBP2_2,,
6136,MYOCD_1,,
6137,MAPK7_1,,
6138,GDF6_2,,
6139,JAGN1_1,,
6140,FAM13B_1,,
6141,RRAS2_1,,
6142,S100A1_2,,
6143,C1orf27_1,,
6144,SLC2A11_2,,
6145,ZNF786_2,,
6146,CARS_3,,
6147,CCDC77_2,,
6148,ESD_1,,
6149,QKI_1,,
6150,CHTF8_2,,
6151,BFSP1_2,,
6152,UBE3B_2,,
6153,TRMT2A_2,,
6154,TAOK2_1,,
6155,TMEM43_3,,
6156,CD151_1,,
6157,DHX36_1,,
6158,ATP2A2_4,,
6159,SBF2_1,,
6160,MOV10_2,,
6161,GIP_1,,
6162,TESK1_3,,
6163,TBX1_1,,
6164,REEP4_1,,
6165,DDX19B_1,,
6166,SUPT6H_1,,
6167,ILDR1_3,,
6168,DYRK4_5,,
6169,GHR_2,,
6170,CAPN2_2,,
6171,STMN2_1,,
6172,TOR1AIP1_2,,
6173,NR2C2_1,,
6174,NTF3_3,,
6175,KMT5B_1,,
6176,HHEX_1,,
6177,C11orf91_1,,
6178,AP1S3_1,,
6179,ANAPC1_1,,
6180,TPRG1L_1,,
6181,PDZD8_1,,
6182,SNX33_1,,
6183,ZHX2_1,,
6184,OAS3_1,,
6185,TLCD1_1,,
6186,PROSC_1,,
6187,AP1M2_2,,
6188,RNASE7_1,,
6189,PDZRN4_1,,
6190,ANAPC2_1,,
6191,SHANK1_1,,
6192,MRPS2_2,,
6193,FNTA_1,,
6194,SALL1_2,,
6195,POR_1,,
6196,SLC37A4_1,,
6197,C1D_1,,
6198,PCDH10_1,,
6199,SHISA4_1,,
6200,NOTUM_2,,
6201,RNF139_1,,
6202,NPY5R_1,,
6203,NCAPD2_2,,
6204,BAG2_1,,
6205,SPSB2_1,,
6206,HEXA_1,,
6207,PCNX1_2,,
6208,PANK3_1,,
6209,GAS7_2,,
6210,GNG4_2,,
6211,TMEM167A_1,,
6212,EFCAB4A_1,,
6213,PAH_1,,
6214,VPS4A_3,,
6215,CCDC148_1,,
6216,TMEM130_1,,
6217,TRIM13_2,,
6218,SYCN_1,,
6219,PRKD2_1,,
6220,COL18A1_2,,
6221,SLC10A4_1,,
6222,TEAD3_1,,
6223,ATP6V0A2_1,,
6224,VLDLR_3,,
6225,GBA_1,,
6226,OXSM_1,,
6227,ERBIN_1,,
6228,MADD_3,,
6229,GATA3_3,,
6230,SYNE2_5,,
6231,PPP4C_1,,
6232,ACSF2_1,,
6233,SNTA1_2,,
6234,C15orf48_1,,
6235,FAM110A_2,,
6236,IRF4_1,,
6237,YPEL2_2,,
6238,CHEK2_3,,
6239,ACTRT3_2,,
6240,LCN12_1,,
6241,NDUFA10_2,,
6242,UBA52_1,,
6243,ILF3_1,,
6244,DYNC2H1_1,,
6245,ZNF536_3,,
6246,ANKRD2_1,,
6247,TRIM22_2,,
6248,WDR17_2,,
