,sigmoid,discarded,continuous
4666,,,AIF1L_1
4667,,,FAM78A_1
4668,,,UCK1_1
4669,,,NTNG2_1
4670,,,NTNG2_2
4671,,,TTF1_1
4672,,,BARHL1_1
4673,,,AK8_2
4674,,,C9orf9_2
4675,,,AK8_1
4676,,,C9orf9_1
4677,,,MED22_2
4678,,,RPL7A_1
4679,,,SURF4_1
4680,,,STKLD1_1
4681,,,CACFD1_1
4682,,,RXRA_1
4683,,,COL5A1_1
4684,,,MRPS2_2
4685,,,C9orf116_2
4686,,,KCNT1_1
4687,,,UBAC1_2
4688,,,UBAC1_1
4689,,,SNAPC4_1
4690,,,INPP5E_1
4691,,,EGFL7_1
4692,,,FAM69B_1
4693,,,LCN10_1
4694,,,RABL6_1
4695,,,MAMDC4_4
4696,,,TRAF2_1
4697,,,FBXW5_1
4698,,,C8G_1
4699,,,NPDC1_1
4700,,,UAP1L1_1
4701,,,ANAPC2_1
4702,,,SSNA1_1
4703,,,TPRN_1
4704,,,DPH7_1
4705,,,ZMYND19_1
4706,,,IDI1_3
4707,,,IDI1_1
4708,,,WDR37_3
4709,,,PFKP_1
4710,,,KLF6_1
4711,,,ASB13_1
4712,,,FAM208B_1
4713,,,ANKRD16_1
4714,,,FBXO18_1
4715,,,IL15RA_1
4716,,,IL15RA_2
4717,,,RBM17_1
4718,,,PFKFB3_2
4719,,,PRKCQ_2
4720,,,PRKCQ_1
4721,,,ATP5C1_1
4722,,,GATA3_3
4723,,,GATA3_1
4724,,,GATA3_2
4725,,,GATA3_4
4726,,,USP6NL_2
4727,,,UPF2_1
4728,,,SEC61A2_1
4729,,,NUDT5_2
4730,,,CAMK1D_2
4731,,,CAMK1D_1
4732,,,OPTN_1
4733,,,PHYH_1
4734,,,CDNF_1
4735,,,CDNF_4
4736,,,CDNF_3
4737,,,RPP38_2
4738,,,RPP38_1
4739,,,ITGA8_2
4740,,,ITGA8_3
4741,,,RSU1_1
4742,,,VIM_1
4743,,,TRDMT1_2
4744,,,ST8SIA6_1
4745,,,STAM_2
4746,,,CACNB2_4
4747,,,CACNB2_2
4748,,,NSUN6_2
4749,,,ARL5B_1
4750,,,PLXDC2_3
4751,,,MLLT10_1
4752,,,MLLT10_3
4753,,,BMI1_2
4754,,,BMI1_3
4755,,,BMI1_1
4756,,,C10orf67_1
4757,,,PDSS1_2
4758,,,PDSS1_1
4759,,,YME1L1_1
4760,,,MASTL_1
4761,,,ACBD5_3
4762,,,ACBD5_1
4763,,,RAB18_1
4764,,,WAC_4
4765,,,MTPAP_1
4766,,,ZNF438_1
4767,,,ZNF438_2
4768,,,ZEB1_3
4769,,,ZEB1_1
4770,,,ZEB1_4
4771,,,ARHGAP12_1
4772,,,KIF5B_1
4773,,,ITGB1_1
4774,,,KIF5B_2
4775,,,PARD3_1
4776,,,CUL2_1
4777,,,ZNF248_2
4778,,,RET_1
4779,,,CSGALNACT2_1
4780,,,ZNF239_1
4781,,,ZNF32_1
4782,,,CXCL12_1
4783,,,C10orf10_1
4784,,,NPY4R_4
4785,,,ZNF488_1
4786,,,CHAT_2
4787,,,OGDHL_1
4788,,,NCOA4_1
4789,,,PRKG1_1
4790,,,PRKG1_2
4791,,,DKK1_1
4792,,,PCDH15_1
4793,,,CISD1_1
4794,,,UBE2D1_1
4795,,,BICC1_1
4796,,,PHYHIPL_1
4797,,,PHYHIPL_4
4798,,,FAM13C_1
4799,,,FAM13C_2
4800,,,CCDC6_1
4801,,,CDK1_2
4802,,,RHOBTB1_2
4803,,,C10orf107_1
4804,,,ARID5B_2
4805,,,RTKN2_1
4806,,,ZNF365_4
4807,,,ZNF365_2
4808,,,JMJD1C_2
4809,,,LRRTM3_1
4810,,,SIRT1_1
4811,,,RUFY2_2
4812,,,RUFY2_1
4813,,,TET1_1
4814,,,STOX1_1
4815,,,DDX50_1
4816,,,TSPAN15_1
4817,,,C10orf35_1
4818,,,TYSND1_1
4819,,,AIFM2_2
4820,,,EIF4EBP2_1
4821,,,SGPL1_2
4822,,,PCBD1_1
4823,,,UNC5B_1
4824,,,UNC5B_2
4825,,,PSAP_1
4826,,,DDIT4_1
4827,,,P4HA1_2
4828,,,ECD_1
4829,,,FAM149B1_1
4830,,,MYOZ1_2
4831,,,VCL_2
4832,,,SEC24C_1
4833,,,PLAU_1
4834,,,VCL_1
4835,,,ADK_1
4836,,,KAT6B_2
4837,,,SAMD8_2
4838,,,SAMD8_1
4839,,,VDAC2_1
4840,,,COMTD1_1
4841,,,ZNF503_2
4842,,,DLG5_3
4843,,,TMEM254_1
4844,,,TMEM254_3
4845,,,TMEM254_2
4846,,,CDHR1_1
4847,,,GRID1_1
4848,,,WAPL_1
4849,,,RNLS_2
4850,,,IFIT3_2
4851,,,KIF20B_1
4852,,,HTR7_1
4853,,,RPP30_1
4854,,,PCGF5_2
4855,,,HECTD2_1
4856,,,KIF11_1
4857,,,HHEX_1
4858,,,CYP26A1_1
4859,,,CYP26A1_2
4860,,,PLCE1_2
4861,,,TBC1D12_1
4862,,,PDLIM1_2
4863,,,SORBS1_1
4864,,,SORBS1_2
4865,,,TLL2_1
4866,,,TM9SF3_1
4867,,,LCOR_2
4868,,,SLIT1_4
4869,,,SLIT1_2
4870,,,SLIT1_1
4871,,,RRP12_1
4872,,,PGAM1_1
4873,,,AVPI1_1
4874,,,ZFYVE27_1
4875,,,SFRP5_1
4876,,,GOLGA7B_1
4877,,,LOXL4_1
4878,,,BLOC1S2_2
4879,,,SCD_3
4880,,,SCD_1
4881,,,PAX2_1
4882,,,SEMA4G_1
4883,,,MRPL43_2
4884,,,TWNK_1
4885,,,POLL_2
4886,,,POLL_1
4887,,,KCNIP2_2
4888,,,GBF1_1
4889,,,NFKB2_2
4890,,,PSD_3
4891,,,PSD_2
4892,,,PSD_1
4893,,,FBXL15_2
4894,,,MFSD13A_1
4895,,,ACTR1A_1
4896,,,AS3MT_1
4897,,,NT5C2_1
4898,,,PCGF6_1
4899,,,PDCD11_1
4900,,,CALHM3_1
4901,,,NEURL1_2
4902,,,CFAP43_1
4903,,,GSTO1_1
4904,,,CFAP58_1
4905,,,CFAP58_2
4906,,,XPNPEP1_1
4907,,,ADD3_2
4908,,,MXI1_1
4909,,,SMNDC1_1
4910,,,RBM20_2
4911,,,RBM20_1
4912,,,PDCD4_1
4913,,,ACSL5_1
4914,,,VTI1A_3
4915,,,CASP7_1
4916,,,DCLRE1A_2
4917,,,DCLRE1A_3
4918,,,ATRNL1_1
4919,,,ATRNL1_2
4920,,,C10orf82_1
4921,,,SHTN1_1
4922,,,SHTN1_2
4923,,,SHTN1_3
4924,,,PDZD8_1
4925,,,EMX2_1
4926,,,FAM204A_1
4927,,,FAM45A_1
4928,,,SFXN4_1
4929,,,EIF3A_2
4930,,,PRDX3_1
4931,,,MCMBP_1
4932,,,MCMBP_2
4933,,,SEC23IP_1
4934,,,PLPP4_2
4935,,,PLPP4_1
4936,,,WDR11_1
4937,,,FGFR2_1
4938,,,HTRA1_1
4939,,,IKZF5_1
4940,,,METTL10_4
4941,,,METTL10_2
4942,,,ZRANB1_1
4943,,,CTBP2_1
4944,,,EDRF1_1
4945,,,GLRX3_2
4946,,,INPP5A_1
4947,,,NKX6-2_1
4948,,,KNDC1_1
4949,,,VENTX_1
4950,,,ZNF511_3
4951,,,PAOX_1
4952,,,RIC8A_2
4953,,,ATHL1_1
4954,,,B4GALNT4_2
4955,,,B4GALNT4_1
4956,,,ANO9_1
4957,,,RNH1_2
4958,,,LMNTD2_1
4959,,,PHRF1_1
4960,,,DEAF1_3
4961,,,PIDD1_1
4962,,,PIDD1_2
4963,,,EFCAB4A_1
4964,,,CD151_1
4965,,,POLR2L_1
4966,,,TSPAN4_1
4967,,,TSPAN4_3
4968,,,TOLLIP_1
4969,,,BRSK2_1
4970,,,CTSD_1
4971,,,MRPL23_1
4972,,,IGF2_7
4973,,,IGF2_2
4974,,,IGF2_4
4975,,,IGF2_9
4976,,,IGF2_1
4977,,,KCNQ1_2
4978,,,CDKN1C_1
4979,,,PHLDA2_1
4980,,,NAP1L4_2
4981,,,CARS_1
4982,,,NAP1L4_1
4983,,,CARS_2
4984,,,CARS_3
4985,,,OSBPL5_2
4986,,,ART5_2
4987,,,ART5_3
4988,,,NUP98_1
4989,,,RHOG_1
4990,,,RRM1_1
4991,,,TRIM21_1
4992,,,TRIM6_2
4993,,,TRIM6_3
4994,,,FAM160A2_1
4995,,,CCKBR_2
4996,,,CCKBR_1
4997,,,SMPD1_1
4998,,,APBB1_2
4999,,,ARFIP2_2
5000,,,RRP8_1
5001,,,ILK_1
5002,,,MRPL17_1
5003,,,LMO1_1
5004,,,LMO1_2
5005,,,TMEM9B_2
5006,,,SCUBE2_1
5007,,,DENND5A_1
5008,,,TMEM41B_2
5009,,,TMEM41B_1
5010,,,IPO7_1
5011,,,ZNF143_1
5012,,,SBF2_1
5013,,,SBF2_2
5014,,,RNF141_1
5015,,,GALNT18_2
5016,,,GALNT18_1
5017,,,USP47_1
5018,,,DKK3_2
5019,,,DKK3_3
5020,,,DKK3_1
5021,,,MICAL2_1
5022,,,TEAD1_2
5023,,,TEAD1_3
5024,,,ARNTL_1
5025,,,FAR1_1
5026,,,RRAS2_2
5027,,,RRAS2_1
5028,,,PDE3B_1
5029,,,NUCB2_1
5030,,,ABCC8_1
5031,,,HPS5_3
5032,,,SAA2_1
5033,,,GTF2H1_2
5034,,,GTF2H1_1
5035,,,TSG101_1
5036,,,UEVLD_1
5037,,,SPTY2D1_1
5038,,,SPTY2D1_2
5039,,,NAV2_1
5040,,,SLC17A6_2
5041,,,ANO3_2
5042,,,BDNF_1
5043,,,ARL14EP_1
5044,,,MPPED2_1
5045,,,DNAJC24_1
5046,,,IMMP1L_2
5047,,,MPPED2_3
5048,,,IMMP1L_1
5049,,,ELP4_1
5050,,,PAX6_1
5051,,,PAX6_2
5052,,,PAX6_5
5053,,,RCN1_1
5054,,,RCN1_4
5055,,,EIF3M_1
5056,,,C11orf91_2
5057,,,CD59_9
5058,,,C11orf91_1
5059,,,FBXO3_1
5060,,,LMO2_2
5061,,,LMO2_1
5062,,,ABTB2_1
5063,,,CAT_2
5064,,,CAT_1
5065,,,PDHX_1
5066,,,SLC1A2_4
5067,,,SLC1A2_1
5068,,,SLC1A2_3
5069,,,SLC1A2_2
5070,,,PAMR1_1
5071,,,COMMD9_1
5072,,,LRRC4C_5
5073,,,LRRC4C_4
5074,,,TTC17_1
5075,,,HSD17B12_1
5076,,,ALKBH3_1
5077,,,ACCS_1
5078,,,ACCS_2
5079,,,SYT13_1
5080,,,CHST1_1
5081,,,PEX16_1
5082,,,PEX16_2
5083,,,PHF21A_2
5084,,,PHF21A_3
5085,,,PHF21A_1
5086,,,HARBI1_1
5087,,,HARBI1_2
5088,,,ARHGAP1_1
5089,,,ZNF408_2
5090,,,ZNF408_1
5091,,,C11orf49_3
5092,,,C11orf49_1
5093,,,ARFGAP2_1
5094,,,ARFGAP2_2
5095,,,NR1H3_2
5096,,,MADD_3
5097,,,SLC39A13_1
5098,,,CELF1_1
5099,,,PTPMT1_1
5100,,,PTPMT1_2
5101,,,KBTBD4_1
5102,,,NDUFS3_1
5103,,,AGBL2_1
5104,,,TNKS1BP1_1
5105,,,SSRP1_1
5106,,,RTN4RL2_1
5107,,,SLC43A1_1
5108,,,UBE2L6_1
5109,,,CLP1_1
5110,,,CTNND1_1
5111,,,ZFP91_3
5112,,,ZFP91_2
5113,,,GLYATL2_1
5114,,,FAM111B_1
5115,,,DTX4_2
5116,,,DTX4_1
5117,,,STX3_1
5118,,,STX3_2
5119,,,MRPL16_1
5120,,,TCN1_1
5121,,,VWCE_1
5122,,,VWCE_2
5123,,,TKFC_1
5124,,,CYB561A3_1
5125,,,SDHAF2_1
5126,,,DAGLA_1
5127,,,DAGLA_3
5128,,,FADS2_3
5129,,,FADS1_3
5130,,,FADS1_2
5131,,,FADS2_4
5132,,,FADS2_1
5133,,,FTH1_1
5134,,,AHNAK_1
5135,,,B3GAT3_1
5136,,,GANAB_1
5137,,,METTL12_1
5138,,,BSCL2_2
5139,,,POLR2G_1
5140,,,TAF6L_1
5141,,,NXF1_2
5142,,,WDR74_1
5143,,,NXF1_1
5144,,,SLC3A2_1
5145,,,CHRM1_2
5146,,,MARK2_2
5147,,,MARK2_1
5148,,,RCOR2_2
5149,,,NAA40_1
5150,,,OTUB1_1
5151,,,MACROD1_1
5152,,,NUDT22_1
5153,,,DNAJC4_3
5154,,,DNAJC4_1
5155,,,DNAJC4_5
5156,,,TRPT1_2
5157,,,VEGFB_1
5158,,,VEGFB_2
5159,,,PPP1R14B_1
5160,,,GPR137_4
5161,,,TEX40_1
5162,,,GPR137_1
5163,,,GPR137_2
5164,,,TEX40_2
5165,,,KCNK4_3
5166,,,KCNK4_2
5167,,,TEX40_3
5168,,,ESRRA_1
5169,,,ESRRA_2
5170,,,ESRRA_3
5171,,,TRMT112_2
5172,,,PRDX5_1
5173,,,RPS6KA4_1
5174,,,RASGRP2_3
5175,,,RASGRP2_1
5176,,,RASGRP2_2
5177,,,RASGRP2_4
5178,,,SF1_2
5179,,,MEN1_1
5180,,,MEN1_2
5181,,,EHD1_1
5182,,,PPP2R5B_1
5183,,,BATF2_2
5184,,,MRPL49_1
5185,,,DPF2_1
5186,,,SLC25A45_2
5187,,,SLC25A45_3
5188,,,FRMD8_1
5189,,,SCYL1_1
5190,,,LTBP3_1
5191,,,SSSCA1_2
5192,,,FAM89B_1
5193,,,SIPA1_1
5194,,,KAT5_2
5195,,,KAT5_1
5196,,,RNASEH2C_1
5197,,,OVOL1_1
5198,,,SNX32_1
5199,,,EFEMP2_1
5200,,,FOSL1_1
5201,,,DRAP1_6
5202,,,SART1_1
5203,,,EIF1AD_1
5204,,,CST6_1
5205,,,PACS1_1
5206,,,KLC2_1
5207,,,CNIH2_1
5208,,,YIF1A_1
5209,,,SLC29A2_3
5210,,,SLC29A2_1
5211,,,SLC29A2_2
5212,,,BBS1_1
5213,,,ZDHHC24_1
5214,,,ZDHHC24_2
5215,,,ACTN3_1
5216,,,CTSF_1
5217,,,RBM14_1
5218,,,RBM4_2
5219,,,C11orf80_1
5220,,,RCE1_1
5221,,,LRFN4_1
5222,,,PC_1
5223,,,SYT12_1
5224,,,KDM2A_2
5225,,,ANKRD13D_3
5226,,,POLD4_6
5227,,,POLD4_3
5228,,,CLCF1_1
5229,,,PPP1CA_2
5230,,,PPP1CA_1
5231,,,CARNS1_1
5232,,,AIP_2
5233,,,CDK2AP2_1
5234,,,CDK2AP2_2
5235,,,NDUFV1_1
5236,,,NUDT8_1
5237,,,TCIRG1_1
5238,,,CHKA_1
5239,,,KMT5B_1
5240,,,LRP5_1
5241,,,LRP5_2
5242,,,PPP6R3_1
5243,,,ORAOV1_1
5244,,,FGF19_1
5245,,,FGF19_2
5246,,,FGF4_1
5247,,,CTTN_3
5248,,,CTTN_1
5249,,,NADSYN1_2
5250,,,INPPL1_2
5251,,,STARD10_5
5252,,,STARD10_2
5253,,,STARD10_1
5254,,,ATG16L2_2
5255,,,ATG16L2_1
5256,,,FCHSD2_3
5257,,,FCHSD2_1
5258,,,P2RY2_1
5259,,,ARHGEF17_1
5260,,,C2CD3_3
5261,,,C2CD3_1
5262,,,PPME1_2
5263,,,C2CD3_2
5264,,,PPME1_1
5265,,,PGM2L1_1
5266,,,POLD3_1
5267,,,ARRB1_1
5268,,,RPS3_1
5269,,,KLHL35_1
5270,,,MAP6_2
5271,,,DGAT2_1
5272,,,DGAT2_2
5273,,,THAP12_1
5274,,,EMSY_3
5275,,,CAPN5_1
5276,,,PAK1_1
5277,,,PAK1_2
5278,,,AQP11_1
5279,,,AQP11_2
5280,,,CLNS1A_1
5281,,,RSF1_1
5282,,,NDUFC2_5
5283,,,NDUFC2_1
5284,,,ANKRD42_2
5285,,,ANKRD42_3
5286,,,SYTL2_2
5287,,,PRSS23_1
5288,,,FZD4_1
5289,,,TMEM135_2
5290,,,CHORDC1_1
5291,,,SLC36A4_1
5292,,,SMCO4_1
5293,,,SLC36A4_2
5294,,,TAF1D_1
5295,,,MED17_1
5296,,,MRE11A_1
5297,,,AMOTL1_1
5298,,,CWC15_1
5299,,,KDM4D_1
5300,,,FAM76B_2
5301,,,FAM76B_3
5302,,,CEP57_1
5303,,,JRKL_1
5304,,,PGR_1
5305,,,BIRC3_1
5306,,,DCUN1D5_1
5307,,,MSANTD4_1
5308,,,MSANTD4_2
5309,,,GUCY1A2_2
5310,,,GUCY1A2_1
5311,,,CWF19L2_1
5312,,,ELMOD1_1
5313,,,RAB39A_1
5314,,,RAB39A_2
5315,,,ACAT1_1
5316,,,NPAT_1
5317,,,ATM_3
5318,,,RDX_1
5319,,,SIK2_1
5320,,,PPP2R1B_1
5321,,,C11orf1_2
5322,,,SDHD_1
5323,,,PTS_2
5324,,,NCAM1_1
5325,,,DRD2_1
5326,,,USP28_1
5327,,,ZBTB16_2
5328,,,ZBTB16_1
5329,,,CADM1_1
5330,,,BUD13_1
5331,,,ZPR1_1
5332,,,SIK3_1
5333,,,TAGLN_1
5334,,,PCSK7_1
5335,,,CEP164_2
5336,,,DSCAML1_1
5337,,,FXYD2_4
5338,,,FXYD6_1
5339,,,IL10RA_1
5340,,,SCN4B_1
5341,,,MPZL2_2
5342,,,UBE4A_1
5343,,,TMEM25_1
5344,,,PHLDB1_1
5345,,,PHLDB1_2
5346,,,DDX6_2
5347,,,DDX6_1
5348,,,SLC37A4_1
5349,,,VPS11_2
5350,,,HYOU1_2
5351,,,C2CD2L_1
5352,,,HINFP_1
5353,,,MCAM_1
5354,,,USP2_2
5355,,,USP2_4
5356,,,NECTIN1_1
5357,,,TMEM136_1
5358,,,ARHGEF12_5
5359,,,ARHGEF12_3
5360,,,GRIK4_1
5361,,,TBCEL_1
5362,,,HSPA8_2
5363,,,SCN3B_1
5364,,,ZNF202_1
5365,,,TBRG1_1
5366,,,SIAE_1
5367,,,PKNOX2_1
5368,,,PKNOX2_3
5369,,,FEZ1_3
5370,,,RPUSD4_1
5371,,,FAM118B_1
5372,,,FOXRED1_2
5373,,,FOXRED1_1
5374,,,TIRAP_1
5375,,,ST3GAL4_2
5376,,,KIRREL3_2
5377,,,KIRREL3_1
5378,,,KIRREL3_3
5379,,,KCNJ5_1
5380,,,KCNJ5_2
5381,,,C11orf45_2
5382,,,BARX2_1
5383,,,APLP2_1
5384,,,ST14_1
5385,,,ZBTB44_1
5386,,,ZBTB44_2
5387,,,ADAMTS15_2
5388,,,JAM3_2
5389,,,THYN1_1
5390,,,ACAD8_1
5391,,,B3GAT1_1
5392,,,CCDC77_1
5393,,,KDM5A_3
5394,,,CCDC77_2
5395,,,WNK1_2
5396,,,ERC1_1
5397,,,FBXL14_1
5398,,,DCP1B_1
5399,,,CACNA1C_1
5400,,,FOXM1_1
5401,,,RHNO1_1
5402,,,TULP3_1
5403,,,TEAD4_1
5404,,,TEAD4_2
5405,,,TSPAN9_1
5406,,,TSPAN9_3
5407,,,CCND2_1
5408,,,C12orf4_1
5409,,,DYRK4_5
5410,,,NDUFA9_1
5411,,,ANO2_1
5412,,,VAMP1_1
5413,,,VAMP1_2
5414,,,MRPL51_1
5415,,,NCAPD2_2
5416,,,CHD4_5
5417,,,ING4_1
5418,,,ACRBP_2
5419,,,COPS7A_3
5420,,,COPS7A_1
5421,,,COPS7A_2
5422,,,CDCA3_1
5423,,,USP5_1
5424,,,SPSB2_1
5425,,,LRRC23_2
5426,,,ATN1_2
5427,,,C12orf57_1
5428,,,LPCAT3_1
5429,,,C1RL_1
5430,,,RBP5_1
5431,,,RBP5_2
5432,,,PEX5_1
5433,,,FOXJ2_1
5434,,,CLEC2D_1
5435,,,GABARAPL1_1
5436,,,MAGOHB_1
5437,,,ETV6_1
5438,,,CDKN1B_1
5439,,,DDX47_2
5440,,,APOLD1_2
5441,,,DDX47_1
5442,,,HEBP1_1
5443,,,EMP1_1
5444,,,GRIN2B_1
5445,,,PLBD1_1
5446,,,C12orf60_3
5447,,,C12orf60_1
5448,,,RERG_1
5449,,,EPS8_2
5450,,,STRAP_1
5451,,,STRAP_2
5452,,,LMO3_5
5453,,,LMO3_1
5454,,,PDE3A_2
5455,,,PDE3A_1
5456,,,SPX_1
5457,,,SPX_3
5458,,,LDHB_1
5459,,,KCNJ8_3
5460,,,KCNJ8_2
5461,,,ABCC9_1
5462,,,ST8SIA1_1
5463,,,C2CD5_2
5464,,,C2CD5_1
5465,,,SOX5_1
5466,,,SOX5_3
5467,,,SOX5_2
5468,,,SOX5_5
5469,,,KRAS_1
5470,,,IFLTD1_1
5471,,,RASSF8_1
5472,,,RASSF8_3
5473,,,SSPN_1
5474,,,ITPR2_1
5475,,,INTS13_2
5476,,,STK38L_1
5477,,,ARNTL2_1
5478,,,KLHL42_1
5479,,,KLHL42_2
5480,,,PTHLH_2
5481,,,IPO8_1
5482,,,DDX11_1
5483,,,DDX11_2
5484,,,DENND5B_2
5485,,,C12orf72_2
5486,,,AMN1_1
5487,,,BICD1_1
5488,,,BICD1_2
5489,,,FGD4_1
5490,,,ALG10_1
5491,,,CPNE8_1
5492,,,KIF21A_2
5493,,,ABCD2_1
5494,,,LRRK2_1
5495,,,GXYLT1_1
5496,,,YAF2_1
5497,,,PRICKLE1_1
5498,,,NELL2_1
5499,,,ANO6_1
5500,,,SCAF11_2
5501,,,SLC38A4_1
5502,,,PCED1B_1
5503,,,SLC48A1_1
5504,,,HDAC7_1
5505,,,TMEM106C_1
5506,,,COL2A1_2
5507,,,DDX23_1
5508,,,FKBP11_3
5509,,,WNT10B_1
5510,,,WNT10B_2
5511,,,WNT1_1
5512,,,TUBA1A_1
5513,,,TROAP_1
5514,,,DNAJC22_2
5515,,,SPATS2_2
5516,,,KCNH3_1
5517,,,FAM186B_1
5518,,,TMBIM6_1
5519,,,BCDIN3D_1
5520,,,RACGAP1_1
5521,,,COX14_3
5522,,,CERS5_1
5523,,,LARP4_1
5524,,,CSRNP2_1
5525,,,DAZAP2_1
5526,,,SLC4A8_2
5527,,,SLC4A8_4
5528,,,SLC4A8_1
5529,,,SLC4A8_3
5530,,,SCN8A_2
5531,,,SCN8A_1
5532,,,ACVRL1_1
5533,,,GRASP_1
5534,,,EIF4B_1
5535,,,TNS2_3
5536,,,SPRYD3_1
5537,,,ZNF740_1
5538,,,CSAD_2
5539,,,MFSD5_1
5540,,,PFDN5_1
5541,,,C12orf10_1
5542,,,AAAS_1
5543,,,MAP3K12_3
5544,,,MAP3K12_2
5545,,,KRT1_2
5546,,,TARBP2_2
5547,,,ATF7_2
5548,,,ATP5G2_1
5549,,,CALCOCO1_1
5550,,,HOXC11_2
5551,,,HOXC10_1
5552,,,HOXC6_3
5553,,,HOXC8_4
5554,,,HOXC8_1
5555,,,HOXC8_3
5556,,,HOXC8_5
5557,,,HOXC6_4
5558,,,HOXC6_1
5559,,,HOXC4_4
5560,,,HOXC4_2
5561,,,CBX5_1
5562,,,NFE2_3
5563,,,ZNF385A_1
5564,,,ITGA5_2
5565,,,PPP1R1A_1
5566,,,NEUROD4_1
5567,,,BLOC1S1_2
5568,,,RDH5_3
5569,,,RDH5_2
5570,,,CD63_3
5571,,,SARNP_1
5572,,,ORMDL2_1
5573,,,PMEL_1
5574,,,CDK2_1
5575,,,SUOX_1
5576,,,ERBB3_1
5577,,,RPL41_1
5578,,,NABP2_2
5579,,,NABP2_1
5580,,,ANKRD52_1
5581,,,COQ10A_3
5582,,,CS_2
5583,,,CS_1
5584,,,CNPY2_1
5585,,,CNPY2_2
5586,,,NACA_1
5587,,,MYO1A_1
5588,,,NAB2_2
5589,,,NAB2_1
5590,,,LRP1_2
5591,,,LRP1_3
5592,,,STAT6_2
5593,,,NXPH4_1
5594,,,NDUFA4L2_3
5595,,,R3HDM2_3
5596,,,R3HDM2_1
5597,,,MARS_1
5598,,,DDIT3_1
5599,,,MBD6_1
5600,,,DTX3_2
5601,,,DTX3_1
5602,,,ARHGEF25_1
5603,,,B4GALNT1_2
5604,,,B4GALNT1_1
5605,,,OS9_1
5606,,,TSPAN31_1
5607,,,CDK4_1
5608,,,TSFM_1
5609,,,SLC16A7_1
5610,,,FAM19A2_1
5611,,,PPM1H_2
5612,,,PPM1H_1
5613,,,AVPR1A_1
5614,,,TMEM5_1
5615,,,SRGAP1_3
5616,,,TBK1_1
5617,,,RASSF3_1
5618,,,GNS_1
5619,,,TBC1D30_2
5620,,,GRIP1_2
5621,,,GRIP1_1
5622,,,RAP1B_1
5623,,,RAP1B_2
5624,,,SLC35E3_1
5625,,,YEATS4_1
5626,,,FRS2_1
5627,,,RAB3IP_2
5628,,,KCNMB4_1
5629,,,KCNMB4_2
5630,,,PTPRB_3
5631,,,PTPRB_2
5632,,,RAB21_1
5633,,,TPH2_1
5634,,,KRR1_1
5635,,,NAP1L1_1
5636,,,BBS10_1
5637,,,OSBPL8_1
5638,,,PAWR_1
5639,,,PAWR_2
5640,,,LIN7A_1
5641,,,LIN7A_2
5642,,,PPFIA2_1
5643,,,CCDC59_1
5644,,,TMTC2_2
5645,,,LRRIQ1_1
5646,,,CEP290_2
5647,,,CEP290_1
5648,,,TMTC3_1
5649,,,POC1B_3
5650,,,POC1B_2
5651,,,POC1B_1
5652,,,BTG1_1
5653,,,NUDT4_1
5654,,,UBE2N_1
5655,,,UBE2N_2
5656,,,SOCS2_1
5657,,,PLXNC1_2
5658,,,PLXNC1_1
5659,,,CCDC41_2
5660,,,CCDC41_3
5661,,,CCDC41_4
5662,,,TMCC3_2
5663,,,NTN4_2
5664,,,NTN4_3
5665,,,NTN4_1
5666,,,NTN4_4
5667,,,SNRPF_1
5668,,,LTA4H_1
5669,,,ELK3_1
5670,,,CFAP54_1
5671,,,TMPO_2
5672,,,SLC25A3_1
5673,,,APAF1_1
5674,,,ANKS1B_3
5675,,,UHRF1BP1L_1
5676,,,DEPDC4_1
5677,,,SCYL2_1
5678,,,SLC5A8_1
5679,,,DRAM1_1
5680,,,DRAM1_2
5681,,,WASHC3_1
5682,,,C12orf48_1
5683,,,PAH_1
5684,,,ASCL1_1
5685,,,TXNRD1_2
5686,,,CHST11_1
5687,,,ALDH1L2_1
5688,,,ALDH1L2_2
5689,,,APPL2_1
5690,,,C12orf75_2
5691,,,TCP11L2_1
5692,,,FICD_1
5693,,,CORO1C_2
5694,,,SSH1_1
5695,,,SSH1_2
5696,,,ALKBH2_1
5697,,,FOXN4_1
5698,,,KCTD10_1
5699,,,UBE3B_2
5700,,,UBE3B_1
5701,,,MMAB_1
5702,,,MVK_2
5703,,,TCHP_2
5704,,,ATP2A2_4
5705,,,ATP2A2_1
5706,,,ATP2A2_2
5707,,,RAD9B_1
5708,,,HVCN1_1
5709,,,CCDC63_2
5710,,,BRAP_1
5711,,,ALDH2_1
5712,,,MAPKAPK5_1
5713,,,TMEM116_2
5714,,,PTPN11_1
5715,,,OAS3_1
5716,,,OAS2_1
5717,,,LHX5_1
5718,,,MED13L_2
5719,,,MED13L_1
5720,,,HRK_1
5721,,,FBXO21_1
5722,,,RFC5_1
5723,,,WSB2_2
5724,,,HSPB8_2
5725,,,HSPB8_1
5726,,,CCDC60_1
5727,,,CCDC60_2
5728,,,RAB35_1
5729,,,MSI1_1
5730,,,COX6A1_1
5731,,,TRIAP1_1
5732,,,GATC_1
5733,,,SRSF9_1
5734,,,CABP1_2
5735,,,SPPL3_1
5736,,,CAMKK2_1
5737,,,RNF34_1
5738,,,ORAI1_1
5739,,,TMEM120B_1
5740,,,SETD1B_5
5741,,,PSMD9_1
5742,,,BCL7A_1
5743,,,MLXIP_1
5744,,,DIABLO_2
5745,,,VPS33A_1
5746,,,CLIP1_1
5747,,,CLIP1_3
5748,,,ARL6IP4_2
5749,,,ARL6IP4_1
